0	1
0	3
0	4
0	5
0	8
0	9
0	32
0	37
0	42
0	44
1	0
1	3
1	4
1	5
1	8
1	9
1	32
1	37
1	38
1	42
1	44
1	45
1	46
2	3
2	4
2	5
2	40
2	41
2	47
2	77
2	80
2	82
3	2
3	5
3	7
3	22
3	23
3	24
3	28
3	36
4	2
4	5
4	7
4	21
4	22
4	23
4	24
4	28
4	36
4	47
5	0
5	1
5	6
5	10
5	32
5	48
5	50
5	51
6	5
6	8
6	9
6	10
6	21
6	24
6	32
7	2
7	3
7	14
7	21
7	22
7	23
7	24
7	27
7	28
7	29
7	36
8	0
8	1
8	9
8	10
8	11
8	20
8	22
8	25
8	26
8	30
8	31
8	33
8	35
8	37
8	38
8	39
8	42
8	44
8	90
9	6
9	8
9	10
9	37
9	40
9	41
9	42
9	43
10	5
10	6
10	8
10	9
10	32
10	37
11	8
12	8
12	32
12	34
12	36
12	48
12	70
12	76
12	84
12	88
13	5
13	14
13	15
13	16
13	17
13	24
13	36
13	48
13	51
13	52
14	7
14	13
14	15
14	16
14	17
14	22
14	23
14	24
14	48
14	54
14	66
15	8
15	13
15	14
15	16
15	17
15	24
15	66
16	13
16	14
16	15
16	17
16	22
16	23
16	24
16	54
16	59
16	66
17	14
17	15
17	16
17	22
17	23
17	24
17	54
17	59
18	5
18	6
18	8
18	15
18	19
18	20
18	24
18	32
19	8
19	15
19	18
19	20
20	5
20	8
20	9
20	18
20	19
21	4
21	7
21	22
21	23
21	24
22	3
22	7
22	14
22	16
22	17
22	21
22	23
22	24
22	27
22	36
23	3
23	7
23	14
23	16
23	17
23	21
23	22
23	24
23	27
23	28
24	3
24	4
24	7
24	14
24	15
24	16
24	21
24	22
24	23
24	27
24	28
25	8
25	26
25	30
25	90
26	8
26	9
26	22
26	25
26	30
26	38
26	39
26	42
26	44
26	90
27	7
27	14
27	15
27	16
27	17
27	21
27	22
27	23
27	24
27	32
27	48
27	54
27	58
27	59
28	2
28	3
28	7
28	22
28	23
28	24
28	29
28	36
29	7
29	21
29	22
29	23
29	24
29	28
30	8
30	10
30	22
30	25
30	26
30	37
31	8
31	22
31	26
31	30
31	33
31	37
32	0
32	1
32	5
32	36
32	48
32	59
32	60
32	61
32	64
33	0
33	1
33	8
33	35
34	8
34	33
34	35
34	48
35	0
35	1
35	8
35	14
35	33
35	34
35	40
35	68
35	70
36	3
36	4
36	5
36	32
36	48
36	50
36	51
36	59
36	60
36	61
36	64
37	0
37	1
37	8
37	9
37	10
37	38
37	45
37	46
38	8
38	26
38	39
39	8
39	26
39	38
40	2
40	8
40	9
40	41
40	42
40	43
40	44
40	48
40	49
40	77
40	80
40	82
41	2
41	8
41	9
41	40
41	42
41	43
41	44
41	48
41	77
42	8
42	9
42	40
42	41
42	43
42	44
42	48
42	49
43	8
43	9
43	40
43	41
43	42
43	44
43	48
43	49
43	77
43	80
43	82
44	8
44	40
44	41
44	42
44	43
45	0
45	1
45	8
45	37
45	46
46	0
46	1
46	8
46	37
46	45
47	2
47	3
47	4
47	5
47	7
47	24
47	28
47	32
48	5
48	13
48	14
48	32
48	36
48	50
48	51
48	52
48	54
48	59
48	60
48	61
48	64
49	23
49	24
49	36
49	40
49	42
49	43
49	48
49	50
50	5
50	36
50	48
50	49
50	51
51	5
51	13
51	14
51	36
51	48
51	50
52	13
52	32
52	36
52	48
53	14
53	48
53	55
53	56
53	57
53	63
53	67
54	13
54	14
54	16
54	17
54	48
54	50
54	58
54	59
54	60
54	61
55	14
55	53
55	57
55	62
55	65
56	14
56	48
56	53
56	57
56	62
56	63
57	14
57	48
57	53
57	55
57	56
57	62
57	63
57	68
57	76
58	13
58	14
58	16
58	48
58	54
58	59
58	60
58	61
59	14
59	16
59	17
59	32
59	36
59	48
59	54
59	58
59	60
59	61
60	14
60	16
60	32
60	36
60	48
60	54
60	58
60	59
60	61
61	14
61	16
61	32
61	36
61	48
61	54
61	58
61	59
61	60
62	14
62	48
62	55
62	56
62	57
62	63
62	67
62	69
62	83
63	14
63	48
63	56
63	57
63	62
63	65
63	67
63	68
64	32
64	36
64	48
65	14
65	48
65	55
65	63
66	13
66	14
66	15
66	16
66	17
66	23
66	24
67	14
67	53
67	62
67	63
67	65
67	68
67	83
68	13
68	14
68	15
68	16
68	17
68	56
68	57
68	63
68	73
68	83
68	91
68	92
69	12
69	13
69	14
69	48
69	55
69	57
69	62
69	67
69	68
70	14
70	73
70	75
70	76
70	86
70	87
70	88
70	91
70	92
71	78
71	79
71	80
71	81
71	82
72	78
72	79
72	80
72	81
73	68
73	70
73	76
73	85
73	86
73	87
73	88
74	80
74	81
74	82
75	12
75	14
75	57
75	70
75	76
75	88
76	12
76	14
76	56
76	63
76	70
76	73
76	75
76	84
76	85
76	86
76	89
77	2
77	40
77	41
77	42
77	43
77	78
77	79
78	71
78	72
78	77
79	71
79	72
79	77
80	2
80	32
80	40
80	43
80	48
80	71
80	72
80	74
80	81
80	82
81	32
81	48
81	71
81	72
81	74
81	80
81	82
82	2
82	40
82	43
82	71
82	74
82	80
82	81
83	13
83	14
83	48
83	62
83	67
83	68
84	12
84	76
84	85
84	89
85	13
85	14
85	70
85	73
85	76
85	86
85	89
86	70
86	73
86	76
86	85
86	87
87	70
87	73
87	86
87	88
88	12
88	56
88	57
88	63
88	70
88	73
88	75
88	76
88	87
89	73
89	76
89	84
89	85
90	8
90	25
90	26
91	14
91	48
91	58
91	60
91	68
91	70
92	14
92	48
92	58
92	60
92	68
92	70
